,Заказ,Сообщение,МВЗ,Описание,Номер адреса,Дата изменения,Время изменения,ОснСредство,Субномер,СостПослеМеропр,СостПрУсПслНеис,СостПрУсДоНеисп,Отв. раб.место,Завод РабМесто,Вид приоритета,Воздействие,Монтажный узел,Название узла,ПроизвУчасток,СоответЕдОборуд,Ссылочная дата,Ссылочное время,Ссыл. дата кл.,Ссылка клиента,СоотвТехМесто,БЕ,Город,Район,Страна,ДатаТехКонтроля,ДанныеУстройств,Поле сортировки,Время создания,Бизнес-сфера,Вид работы ТОРО,Мстплж/Контир,Подробный текст,ГрупПлановик,ТехКонтроль,Планир. завод,ТоргДокумент,Позиция,КЕ,Текст кода код.,ТекстГруппКодов,Клиент,Название,Материал,Единица,Помещение,Время сообщения,Имя списка,Номер объекта,СтатСтранОбмена,ОбозначИсполнит,ОбозначИсполнит.1,Исполнитель,Исполнитель.1,Описание.1,Почтовый индекс,Приоритет,Приоритет.1,Кодирование,Дата закрытия,Дата сообщ.,ГрупКодов,Автор сообщения,Время закрытия,Каталог/КодТОРО,Регион,Ревизия,Серийный номер,Сектор,Местоположение,Улица,ЗаводРасплТехОб,Телефон,Завод РабМеста,Заказ клиента,ДоступПслМеропр,ДоступнПслНеисп,ДоступнДоНеиспр,Отдел сбыта,Группа сбыта,СбытовОрганизац,Канал сбыта,Валюта,ПозПредупрТОРО,ПланПредупрТОРО,Полном. на изм.,Логич. система,Лог. система,ИндНаличПрикрДокум,БазисОкнч Заказ ТОРО,БазисНач Заказ ТОРО,КраткТекст ЗаказТОРО,Название модели,Модель,Дата приемки в экспл,Дата окончания выпол,Время окончания выпо,Отклонение окончания,Класс ЕО,Наименов класса ЕО,Продолжительность пр,Счетчик группы ТК,Группа ТК,Тип ТК,Код части объекта,КодКартиныПоврежд,ГрпКодовЧастейОбъект,ГрпКодовКартПовреж,Часть объекта,Картина повреждения,НазвГрупПричОтказ,НазвГрупЧастОбъект,НазвГрупКартПовр,Код причины отказа,ГрпКодовПричОтказа,Подроб. текст (комм),Время приемки в эксп,ID пересек. сообщен.,Отклонение окончания.1,Дата пуска MES,Время пуска MES,СистСтатус ЗаказТОРО,ПолзСтатус ЗаказТОРО,Вид заказа TOPO,Причина отказа,Корневое ТМ,Название корневого,Описание.2,ПользовСтатус,ПродолжПростоя,Отказ,Вид сообщения,Нач. неисправн.,Нач.неиспр.(вр),Конец неисправ.,Оконч. неиспр.,СистемнСтатус,Создал,Автор изменения,Дата создания,Требуем. начало,ТребВремяНачала,ТребуемЗавершен,ТребВремяОконч,Ед. оборудов.,Техместо
1802,1100385659.0,7100386494,1112011420,Экскаватор электрический ЭКГ-10 №32,,2021-08-21,10:30:25,101060017560.0,0.0,,,,C-OGM,1100,PL,,,,,,2021-08-21,10:30:25,,,,1100,,,,,,32,10:20:07,,КР,1678085,,100.0,,1100,,0,1000,,,,,,Ч,5644.0,14:20:07,,QM007100386494,,,,,,Экскаватор электрический №32,,,,,,2021-04-06,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2023-06-10,2023-04-25,Капитальный ремонт,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,КР,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР ДМНП ПКАЛ,ПЛАН КОРР КРМТ МТРН,APP1,,,,Капитальный ремонт,,0.0,,A1,2021-04-06,14:22:31,,00:00:00,ЗКПР СОРА,VOLTOVADS,NIKOLAEVIV,2021-04-06,2023-04-25,00:00:00,2023-06-10,00:00:00,100000063336.0,11-RUD-BLAG-UGBL-E103
2239,1200044356.0,7200074630,1112011420,Экскаватор электрический ЭКГ-10 №28,,2021-12-21,15:11:56,101060011426.0,0.0,,,,C-OGM,1100,PL,,,,,,2021-12-21,15:11:56,,,,1100,,,,,,28,05:16:50,,,1797477,X,600.0,,1100,,0,1000,,,,,,Ч,5641.0,09:12:37,,QM007200074630,,,,,,Экскаватор электрический №28,,2.0,Низкий,,,2021-05-05,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-01-01,2022-01-01,САБ ЭКГ-10 №28,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,,,,,,,,,,,,* 05.05.2021 05:16:50 RUS03 (SKORIKLL) Тел. 324 12* Неисправна крепление для задней камеры.,00:00:00,,0.0,,00:00:00,ДЕБЛ ПЕЧТ ДМНП ПКАЛ ПРВВ,ПЛАН НДСГ,AVS1,,,,САБ,,0.0,,A2,2021-05-05,10:36:59,,00:00:00,ЗКПР СОРА,SKORIKLL,KOSTITSYNDS,2021-05-05,2022-01-01,09:12:00,2022-01-01,09:42:00,100000063333.0,11-RUD-BLAG-UGBL-E102
4027,1100485016.0,7100480756,1112011420,Экскаватор электрический ЭКГ-10 №22,,2022-01-17,06:18:56,101060003606.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,06:18:56,,,,1100,,,,,,22,15:11:49,,ТР,2332681,,200.0,,1100,,0,1000,,,,,,Ч,448.0,19:11:46,,QM007100480756,,,,,,Экскаватор электрический №22,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-05-17,2022-05-13,ТР ЭКГ-10 №22 июль,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТР,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Текущий ремонт,,0.0,,A1,2021-08-20,14:51:23,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-05-13,09:00:00,2022-05-17,09:00:00,100000061735.0,11-RUD-BLAG-UGBL-E101
4028,1100485014.0,7100480754,1112011420,Экскаватор электрический ЭКГ-10 №22,,2021-08-20,10:55:43,101060003606.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-08-20,10:55:43,,,,1100,,,,,,22,15:11:48,,ТО,2332677,,200.0,,1100,,0,1000,,,,,,Ч,448.0,19:11:46,,QM007100480754,,,,,,Экскаватор электрический №22,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-12-07,2022-12-06,ТО ЭКГ-10 №22,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:55:13,,00:00:00,ЗКПР СОРА,TYURINIA,LIAV,2021-07-26,2022-12-06,09:00:00,2022-12-07,09:00:00,100000061735.0,11-RUD-BLAG-UGBL-E101
4029,1100485008.0,7100480718,1112011420,Экскаватор электрический ЭКГ-10 №22,,2021-08-20,10:28:36,101060003606.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-08-20,10:28:36,,,,1100,,,,,,22,15:11:47,,ТО,2332665,,200.0,,1100,,0,1000,,,,,,Ч,448.0,19:11:45,,QM007100480718,,,,,,Экскаватор электрический №22,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-04-11,2022-04-10,ТО ЭКГ-10 №22,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:28:02,,00:00:00,ЗКПР СОРА,TYURINIA,LIAV,2021-07-26,2022-04-10,09:00:00,2022-04-11,09:00:00,100000061735.0,11-RUD-BLAG-UGBL-E101
4030,1100485007.0,7100480717,1112011420,Экскаватор электрический ЭКГ-10 №22,,2022-01-17,06:15:21,101060003606.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,06:15:21,,,,1100,,,,,,22,15:11:47,,ТО,2332663,,200.0,,1100,,0,1000,,,,,,Ч,448.0,19:11:44,,QM007100480717,,,,,,Экскаватор электрический №22,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-02-18,2022-02-17,ТО ЭКГ-10 №22,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:26:13,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-02-17,09:00:00,2022-02-18,09:00:00,100000061735.0,11-RUD-BLAG-UGBL-E101
4031,1100485009.0,7100480719,1112011420,Экскаватор электрический ЭКГ-10 №22,,2022-01-17,06:18:37,101060003606.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,06:18:37,,,,1100,,,,,,22,15:11:47,,ТО,2332667,,200.0,,1100,,0,1000,,,,,,Ч,448.0,19:11:45,,QM007100480719,,,,,,Экскаватор электрический №22,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-06-26,2022-06-25,ТО ЭКГ-10 №22,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:29:47,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-06-25,09:00:00,2022-06-26,09:00:00,100000061735.0,11-RUD-BLAG-UGBL-E101
4032,1100485010.0,7100480750,1112011420,Экскаватор электрический ЭКГ-10 №22,,2022-01-17,06:17:37,101060003606.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,06:17:37,,,,1100,,,,,,22,15:11:47,,ТО,2332669,,200.0,,1100,,0,1000,,,,,,Ч,448.0,19:11:45,,QM007100480750,,,,,,Экскаватор электрический №22,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-06-11,2022-06-10,ТО ЭКГ-10 №22,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,ПЛАН ГИП  ГОД  КОРР УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:50:22,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-06-10,09:00:00,2022-06-11,09:00:00,100000061735.0,11-RUD-BLAG-UGBL-E101
4033,1100485011.0,7100480751,1112011420,Экскаватор электрический ЭКГ-10 №22,,2022-01-17,11:53:27,101060003606.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,11:53:27,,,,1100,,,,,,22,15:11:48,,ТО,2332671,,200.0,,1100,,0,1000,,,,,,Ч,448.0,19:11:45,,QM007100480751,,,,,,Экскаватор электрический №22,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-07-17,2022-07-16,ТО ЭКГ-10 №22,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-09-06,17:45:10,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-07-16,09:00:00,2022-07-17,09:00:00,100000061735.0,11-RUD-BLAG-UGBL-E101
4034,1100485012.0,7100480752,1112011420,Экскаватор электрический ЭКГ-10 №22,,2022-01-17,06:19:58,101060003606.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,06:19:58,,,,1100,,,,,,22,15:11:48,,ТО,2332673,,200.0,,1100,,0,1000,,,,,,Ч,448.0,19:11:45,,QM007100480752,,,,,,Экскаватор электрический №22,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-09-03,2022-09-02,ТО ЭКГ-10 №22,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:53:17,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-09-02,09:00:00,2022-09-03,09:00:00,100000061735.0,11-RUD-BLAG-UGBL-E101
4035,1100485013.0,7100480753,1112011420,Экскаватор электрический ЭКГ-10 №22,,2022-01-17,06:20:31,101060003606.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,06:20:31,,,,1100,,,,,,22,15:11:48,,ТО,2332675,,200.0,,1100,,0,1000,,,,,,Ч,448.0,19:11:45,,QM007100480753,,,,,,Экскаватор электрический №22,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-11-12,2022-11-11,ТО ЭКГ-10 №22,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:54:17,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-11-11,09:00:00,2022-11-12,18:00:00,100000061735.0,11-RUD-BLAG-UGBL-E101
4036,1100485147.0,7100480846,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-17,10:14:37,101060011426.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:14:37,,,,1100,,,,,,28,15:29:16,,ТР,2332910,,200.0,,1100,,0,1000,,,,,,Ч,5641.0,19:29:13,,QM007100480846,,,,,,Экскаватор электрический №28,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-10-15,2022-10-10,ТР ЭКГ-10 №28 (апр),ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТР,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР ДМНП ПКАЛ,СГГС ГИП  ГОД  МТРЦ ТКБЕ УТВГ УТВП,APP1,,,,Текущий ремонт,,0.0,,A1,2021-08-20,14:53:32,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-10-10,09:00:00,2022-10-15,09:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
4037,1100485140.0,7100480639,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-17,10:18:54,101060011426.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:18:54,,,,1100,,,,,,28,15:29:14,,ТО,2332896,,200.0,,1100,,0,1000,,,,,,Ч,5641.0,19:29:12,,QM007100480639,,,,,,Экскаватор электрический №28,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-05-14,2022-05-13,ТО ЭКГ-10 №28,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:46:00,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-05-13,09:00:00,2022-05-14,18:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
4038,1100484919.0,7100480638,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-17,10:16:22,101060011426.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:16:22,,,,1100,,,,,,28,15:29:14,,ТО,2332894,,200.0,,1100,,0,1000,,,,,,Ч,5641.0,19:29:12,,QM007100480638,,,,,,Экскаватор электрический №28,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-04-30,2022-04-29,ТО ЭКГ-10 №28,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:45:21,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-04-29,09:00:00,2022-04-30,09:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
4039,1100484918.0,7100480637,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-17,10:10:18,101060011426.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:10:18,,,,1100,,,,,,28,15:29:14,,ТО,2332892,,200.0,,1100,,0,1000,,,,,,Ч,5641.0,19:29:12,,QM007100480637,,,,,,Экскаватор электрический №28,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-02-17,2022-02-16,ТО ЭКГ-10 №28,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2022-01-17,14:10:13,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-02-16,09:00:00,2022-02-17,18:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
4040,1100484917.0,7100480636,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-17,10:11:18,101060011426.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:11:18,,,,1100,,,,,,28,15:29:14,,ТО,2332620,,200.0,,1100,,0,1000,,,,,,Ч,5641.0,19:29:12,,QM007100480636,,,,,,Экскаватор электрический №28,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-03-13,2022-03-12,ТО ЭКГ-10 №28,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:40:54,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-03-12,09:00:00,2022-03-13,18:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
4041,1100485141.0,7100480840,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-17,10:19:23,101060011426.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:19:23,,,,1100,,,,,,28,15:29:15,,ТО,2332898,,200.0,,1100,,0,1000,,,,,,Ч,5641.0,19:29:12,,QM007100480840,,,,,,Экскаватор электрический №28,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-06-07,2022-06-06,ТО ЭКГ-10 №28,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:47:25,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-06-06,09:00:00,2022-06-07,18:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
4042,1100485142.0,7100480841,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-17,10:20:13,101060011426.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:20:13,,,,1100,,,,,,28,15:29:15,,ТО,2332900,,200.0,,1100,,0,1000,,,,,,Ч,5641.0,19:29:12,,QM007100480841,,,,,,Экскаватор электрический №28,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-04-06,2022-04-05,ТО ЭКГ-10 №28,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:52:27,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-04-05,09:00:00,2022-04-06,18:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
4043,1100485143.0,7100480842,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-17,10:21:25,101060011426.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:21:25,,,,1100,,,,,,28,15:29:15,,ТО,2332902,,200.0,,1100,,0,1000,,,,,,Ч,5641.0,19:29:12,,QM007100480842,,,,,,Экскаватор электрический №28,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-07-14,2022-07-13,ТО ЭКГ-10 №28,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:54:09,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-07-13,09:00:00,2022-07-14,18:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
4044,1100485144.0,7100480843,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-17,10:22:09,101060011426.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:22:09,,,,1100,,,,,,28,15:29:15,,ТО,2332904,,200.0,,1100,,0,1000,,,,,,Ч,5641.0,19:29:13,,QM007100480843,,,,,,Экскаватор электрический №28,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-08-22,2022-08-21,ТО ЭКГ-10 №28,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:54:53,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-08-21,09:00:00,2022-08-22,18:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
4045,1100485145.0,7100480844,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-13,12:11:16,101060011426.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-13,12:11:16,,,,1100,,,,,,28,15:29:15,,ТО,2332906,,200.0,,1100,,0,1000,,,,,,Ч,5641.0,19:29:13,,QM007100480844,,,,,,Экскаватор электрический №28,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-01-22,2022-01-22,ТО ЭКГ-10 №28,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ДЕБЛ KKMP ДМНП ПКАЛ ПРВВ,СГГС ГИП  ГОД  МЕС  НЕД  ПЗТГ УТВГ УТВМ*,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-08-20,14:55:41,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-01-22,07:00:00,2022-01-22,11:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
4046,1100485146.0,7100480845,1112011420,Экскаватор электрический ЭКГ-10 №28,,2022-01-17,10:15:29,101060011426.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:15:29,,,,1100,,,,,,28,15:29:16,,ТР,2332908,,200.0,,1100,,0,1000,,,,,,Ч,5641.0,19:29:13,,QM007100480845,,,,,,Экскаватор электрический №28,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-05-05,2022-04-30,ТР ЭКГ-10 №28 март,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТР,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Текущий ремонт,,0.0,,A1,2021-08-20,14:42:53,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-04-30,09:00:00,2022-05-05,09:00:00,100000063333.0,11-RUD-BLAG-UGBL-E102
4047,1100485158.0,7100480857,1112011420,Экскаватор электрический ЭКГ-10 №32,,2022-01-17,10:32:27,101060017560.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,10:32:27,,,,1100,,,,,,32,15:30:50,,ТР,2332932,,200.0,,1100,,0,1000,,,,,,Ч,5644.0,19:30:47,,QM007100480857,,,,,,Экскаватор электрический №32,,,,,,2021-07-26,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-06-08,2022-06-04,ТР ЭКГ-10 №32 июль,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТР,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Текущий ремонт,,0.0,,A1,2021-08-20,15:34:02,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-07-26,2022-06-04,09:00:00,2022-06-08,09:00:00,100000063336.0,11-RUD-BLAG-UGBL-E103
